objective,p0,p1,p2,p3,p4,p5,p6,p7,p8
12.030858333333333,16,1600,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
18.48597,192,2000,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
12.025931666666667,16,200, , ,32,64,20,none,sockets
12.035111666666666,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,16,96,20,none,sockets
12.0358,16,200, ,#pragma omp parallel for,256,96,10,none,sockets
11.98193,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,threads
12.015221666666667,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,128,none,sockets
12.029456666666666,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,160,explicit,sockets
18.285495,256,200, ,#pragma omp parallel for,128,96,20,none,cores
12.00325,16,800,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
11.992011666666668,16,200,#pragma clang loop unrolling full, ,128,96,200,none,sockets
44.06493833333334,4,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
11.989178333333333,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,16,96,100,none,sockets
11.9983,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,16,20,none,sockets
11.995968333333332,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,96,20,none,cores
11.983689999999998,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,96,20,none,sockets
