p0,p1,p2,p3,p4,p5,p6,p7,p8,size,objective,source,id,filename,speedup
32,100,#pragma clang loop unrolling full, ,4,256,200,disabled,cores,S,0.094135,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_101.c,mmp_101,2.0014341105858606
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,40,compact,cores,S,0.098425,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_102.c,mmp_102,1.9141986283972567
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,16,128,balanced,sockets,S,0.09463,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_103.c,mmp_103,1.9909648103138538
32,100, , ,256,4,200,balanced,sockets,S,0.09448,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_104.c,mmp_104,1.9941257408975444
32,100, , ,256,128,100,balanced,sockets,S,0.094705,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_105.c,mmp_105,1.9893880998891293
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,128,balanced,threads,S,0.094485,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_106.c,mmp_106,1.9940202148489177
32,100, ,#pragma omp parallel for,256,128,128,balanced,threads,S,0.094595,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_107.c,mmp_107,1.9917014641365822
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,200,balanced,sockets,S,0.092745,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_108.c,mmp_108,2.031430265782522
32,100,#pragma clang loop unrolling full, ,128,96,128,balanced,sockets,S,0.09409,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_109.c,mmp_109,2.002391327452439
64,100, ,#pragma omp parallel for,96,256,10,balanced,cores,S,0.10357,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_110.c,mmp_110,1.819107849763445
32,100, ,#pragma omp parallel for,256,256,200,balanced,cores,S,0.09539,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_111.c,mmp_111,1.9751022119719046
128,100,#pragma clang loop unrolling full, ,32,256,40,balanced,cores,S,0.127075,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_112.c,mmp_112,1.482628369073382
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,200,balanced,cores,S,0.09389,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_113.c,mmp_113,2.0066567259559056
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,160,none,cores,S,0.09443,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_114.c,mmp_114,1.9951816160118605
32,100,#pragma clang loop unrolling full, ,32,256,20,none,sockets,S,0.09483,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_115.c,mmp_115,1.9867657914162185
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,128,balanced,cores,S,0.094175,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_116.c,mmp_116,2.0005840191133526
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,200,balanced,cores,S,0.09688,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_117.c,mmp_117,1.9447254335260116
64,100,#pragma clang loop unrolling full, ,4,256,200,balanced,cores,S,0.107165,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_118.c,mmp_118,1.758083329445248
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,40,balanced,cores,S,0.113875,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_119.c,mmp_119,1.654489571899012
32,100, , ,4,256,10,balanced,sockets,S,0.09367,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_120.c,mmp_120,2.011369702145831
64,100,#pragma clang loop unrolling full, ,32,256,100,balanced,threads,S,0.107995,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_121.c,mmp_121,1.7445715079401825
32,100, ,#pragma omp parallel for,32,8,10,balanced,sockets,S,0.094465,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_122.c,mmp_122,1.9944423860689144
32,100, , ,8,256,100,balanced,sockets,S,0.094385,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_123.c,mmp_123,1.9961328600942947
32,100, ,#pragma omp parallel for,16,96,100,none,cores,S,0.09507,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_124.c,mmp_124,1.9817502892605448
64,100, ,#pragma omp parallel for,16,64,20,balanced,cores,S,0.10505,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_125.c,mmp_125,1.7934792955735361
32,100, , ,32,4,80,balanced,cores,S,0.0944049999999999,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_126.c,mmp_126,1.9957099729887207
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,200,balanced,cores,S,0.0943799999999999,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_127.c,mmp_127,1.9962386098749756
32,100, , ,8,256,100,compact,cores,S,0.100125,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_128.c,mmp_128,1.8816978776529336
32,100,#pragma clang loop unrolling full, ,32,256,100,disabled,cores,S,0.095475,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_129.c,mmp_129,1.9733438072793923
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,32,100,balanced,sockets,S,0.09442,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_130.c,mmp_130,1.9953929252277058
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,100,balanced,sockets,S,0.094225,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_131.c,mmp_131,1.999522419739984
32,100,#pragma clang loop unrolling full, ,128,16,100,balanced,cores,S,0.09482,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_132.c,mmp_132,1.9869753216620964
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,2,100,balanced,threads,S,0.09498,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_133.c,mmp_133,1.983628132238366
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,96,100,balanced,cores,S,0.09449,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_134.c,mmp_134,1.9939146999682504
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,100,compact,sockets,S,0.101865,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_135.c,mmp_135,1.8495557846168948
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,80,none,threads,S,0.0951,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_136.c,mmp_136,1.9811251314405887
64,100, ,#pragma omp parallel for,256,32,100,balanced,sockets,S,0.103115,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_137.c,mmp_137,1.8271347524608446
32,100,#pragma clang loop unrolling full, ,32,256,64,scatter,cores,S,0.099415,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_138.c,mmp_138,1.8951365488105414
32,100, ,#pragma omp parallel for,32,256,100,scatter,threads,S,0.10427,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_139.c,mmp_139,1.806895559604872
64,100, ,#pragma omp parallel for,16,256,40,balanced,threads,S,0.1125849999999999,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_140.c,mmp_140,1.6734467291379862
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,100,balanced,cores,S,0.09482,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_141.c,mmp_141,1.9869753216620964
32,100, ,#pragma omp parallel for,96,64,20,none,cores,S,0.094055,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_142.c,mmp_142,2.0031364627079897
32,100, , ,4,256,100,balanced,sockets,S,0.09521,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_143.c,mmp_143,1.9788362566957252
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,100,balanced,cores,S,0.10721,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_144.c,mmp_144,1.7573453968846189
64,100, ,#pragma omp parallel for,32,4,128,balanced,sockets,S,0.10711,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_145.c,mmp_145,1.758986089067314
64,100, ,#pragma omp parallel for,32,4,100,explicit,cores,S,0.17117,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_146.c,mmp_146,1.1006893731378162
32,100,#pragma clang loop unrolling full, ,4,64,128,balanced,sockets,S,0.094205,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_147.c,mmp_147,1.9999469242609202
64,100, ,#pragma omp parallel for,8,32,100,scatter,cores,S,0.10842,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_148.c,mmp_148,1.7377328906105882
64,100,#pragma clang loop unrolling full, ,32,96,160,balanced,threads,S,0.101305,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_149.c,mmp_149,1.8597798726617638
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,100,explicit,cores,S,0.094325,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_150.c,mmp_150,1.997402597402597
16,100, ,#pragma omp parallel for,4,2,10,balanced,sockets,S,0.127325,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_151.c,mmp_151,1.4797172589829177
64,100, ,#pragma omp parallel for,64,256,128,balanced,sockets,S,0.10588,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_152.c,mmp_152,1.7794200982244048
32,100,#pragma clang loop unrolling full, ,32,256,100,balanced,cores,S,0.09386,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_153.c,mmp_153,2.007298103558491
32,100,#pragma clang loop unrolling full, ,32,2,100,balanced,threads,S,0.09526,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_154.c,mmp_154,1.9777976065504934
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,100,none,threads,S,0.123495,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_155.c,mmp_155,1.5256083242236527
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,100,explicit,cores,S,0.11187,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_156.c,mmp_156,1.6841423080361133
32,100, , ,32,256,10,compact,cores,S,0.097955,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_157.c,mmp_157,1.9233831861569086
64,100, ,#pragma omp parallel for,128,64,100,balanced,sockets,S,0.10102,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_158.c,mmp_158,1.8650267273807166
32,100,#pragma clang loop unrolling full, ,32,256,200,disabled,cores,S,0.09783,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_159.c,mmp_159,1.9258407441480117
64,100, ,#pragma omp parallel for,4,256,10,balanced,cores,S,0.10471,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_160.c,mmp_160,1.7993028364053099
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,64,compact,cores,S,0.104045,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_161.c,mmp_161,1.8108030179249361
64,100,#pragma clang loop unrolling full, ,32,256,100,compact,threads,S,0.11037,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_162.c,mmp_162,1.7070308960768323
96,100, ,#pragma omp parallel for,4,256,100,balanced,cores,S,0.114195,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_163.c,mmp_163,1.649853321073602
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,160,balanced,cores,S,0.10209,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_164.c,mmp_164,1.8454794788911744
64,100, ,#pragma omp parallel for,32,8,100,balanced,sockets,S,0.1049,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_165.c,mmp_165,1.7960438512869399
32,100, , ,32,256,100,balanced,sockets,S,0.09454,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_166.c,mmp_166,1.9928601650095197
192,100, , ,2,32,80,compact,sockets,S,0.133435,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_167.c,mmp_167,1.4119608798291303
64,100, ,#pragma omp parallel for,32,2,10,balanced,cores,S,0.10508,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_168.c,mmp_168,1.7929672630376854
32,100,#pragma clang loop unrolling full, ,32,128,100,explicit,cores,S,0.095215,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_169.c,mmp_169,1.9787323425930787
192,100, , ,128,8,64,compact,sockets,S,0.1441,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_170.c,mmp_170,1.3074600971547534
192,100, , ,4,256,200,compact,sockets,S,0.13202,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_171.c,mmp_171,1.4270943796394484
48,100, ,#pragma omp parallel for,4,64,80,balanced,sockets,S,0.10145,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_172.c,mmp_172,1.857121734844751
4,100, ,#pragma omp parallel for,256,96,100,balanced,sockets,S,0.48395,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_173.c,mmp_173,0.38930674656472775
32,100, ,#pragma omp parallel for,256,4,160,disabled,cores,S,0.095705,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_174.c,mmp_174,1.9686014314821587
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,96,128,balanced,sockets,S,0.093555,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_175.c,mmp_175,2.013842124953236
32,100, ,#pragma omp parallel for,256,4,100,balanced,threads,S,0.09431,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_176.c,mmp_176,1.997720284169229
32,100, , ,256,96,160,balanced,cores,S,0.093505,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_177.c,mmp_177,2.014918988289396
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,96,80,explicit,sockets,S,0.093545,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_178.c,mmp_178,2.0140574055267515
8,100, ,#pragma omp parallel for,4,256,10,none,sockets,S,0.24741,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_179.c,mmp_179,0.761509235681662
32,100, , ,256,16,160,none,sockets,S,0.0946299999999999,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_180.c,mmp_180,1.990964810313856
96,100,#pragma clang loop unrolling full, ,32,256,128,balanced,cores,S,0.115045,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_181.c,mmp_181,1.6376635229692729
32,100, , ,256,96,10,balanced,sockets,S,0.09421,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_182.c,mmp_182,1.9998407812334145
96,100,#pragma clang loop unrolling full, ,32,128,64,balanced,sockets,S,0.11204,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_183.c,mmp_183,1.681586933238129
96,100, , ,64,256,160,balanced,sockets,S,0.11039,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_184.c,mmp_184,1.706721623335447
96,100,#pragma clang loop unrolling full, ,32,64,20,balanced,cores,S,0.11239,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_185.c,mmp_185,1.6763502090933355
96,100,#pragma clang loop unrolling full, ,128,32,128,balanced,threads,S,0.118755,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_186.c,mmp_186,1.5865016209843794
64,100,#pragma clang loop unrolling full, ,32,2,100,balanced,cores,S,0.10617,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_187.c,mmp_187,1.7745596684562492
96,100,#pragma clang loop unrolling full, ,4,2,40,balanced,cores,S,0.11504,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_188.c,mmp_188,1.6377347009735743
96,100,#pragma clang loop unrolling full, ,16,64,40,balanced,cores,S,0.12592,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_189.c,mmp_189,1.4962277636594663
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,96,80,balanced,sockets,S,0.09405,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_190.c,mmp_190,2.003242955874535
96,100,#pragma clang loop unrolling full, ,2,256,200,balanced,threads,S,0.11545,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_191.c,mmp_191,1.6319185794716327
96,100,#pragma clang loop unrolling full, ,32,4,40,balanced,sockets,S,0.112325,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_192.c,mmp_192,1.6773202759848653
64,100,#pragma clang loop unrolling full, ,32,16,100,compact,cores,S,0.11565,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_193.c,mmp_193,1.6290964115866837
96,100, , ,96,256,40,balanced,cores,S,0.114745,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_194.c,mmp_194,1.641945182796636
96,100,#pragma clang loop unrolling full, ,32,4,128,balanced,cores,S,0.1113349999999999,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_195.c,mmp_195,1.6922351461804477
96,100, ,#pragma omp parallel for,32,8,128,balanced,threads,S,0.114725,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_196.c,mmp_196,1.6422314229679669
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,40,balanced,sockets,S,0.10299,results_rf_s_rsbench,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_197.c,mmp_197,1.8293523643072143
